Child	Parent	Child_label	Parent_label
http://purl.obolibrary.org/obo/FOODON_03303208	http://purl.obolibrary.org/obo/FOODON_00001825	durum wheat (ground)	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03311287	http://purl.obolibrary.org/obo/FOODON_00001825	alimentary paste	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03310298	http://purl.obolibrary.org/obo/FOODON_00001825	durum wheat (food product)	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03315543	http://purl.obolibrary.org/obo/FOODON_00001825	alimentary paste product	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03303207	http://purl.obolibrary.org/obo/FOODON_00001825	couscous	durum wheat product catgeory
http://purl.obolibrary.org/obo/FOODON_03316841	http://purl.obolibrary.org/obo/FOODON_03301116	flour (bromated, enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03311525	http://purl.obolibrary.org/obo/FOODON_03301116	flour (unbleached)	flour
http://purl.obolibrary.org/obo/FOODON_03304480	http://purl.obolibrary.org/obo/FOODON_03301116	flour (treated with nitric acid)	flour
http://purl.obolibrary.org/obo/FOODON_03302525	http://purl.obolibrary.org/obo/FOODON_03301116	flour (hydrolyzed)	flour
http://purl.obolibrary.org/obo/FOODON_03316843	http://purl.obolibrary.org/obo/FOODON_03301116	flour (self-rising, enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03316842	http://purl.obolibrary.org/obo/FOODON_03301116	flour (phosphated)	flour
http://purl.obolibrary.org/obo/FOODON_03304484	http://purl.obolibrary.org/obo/FOODON_03301116	flour (instantized)	flour
http://purl.obolibrary.org/obo/FOODON_03302339	http://purl.obolibrary.org/obo/FOODON_03301116	flour (white)	flour
http://purl.obolibrary.org/obo/FOODON_03307976	http://purl.obolibrary.org/obo/FOODON_03301116	flour (self-rising)	flour
http://purl.obolibrary.org/obo/FOODON_03315815	http://purl.obolibrary.org/obo/FOODON_03301116	flour (white, vitamin b enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03311878	http://purl.obolibrary.org/obo/FOODON_03301116	flour (defatted)	flour
http://purl.obolibrary.org/obo/FOODON_03304534	http://purl.obolibrary.org/obo/FOODON_03301116	flour (all purpose)	flour
http://purl.obolibrary.org/obo/FOODON_03304481	http://purl.obolibrary.org/obo/FOODON_03301116	flour (bromated)	flour
http://purl.obolibrary.org/obo/FOODON_03315740	http://purl.obolibrary.org/obo/FOODON_03301116	flour (white, enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03301969	http://purl.obolibrary.org/obo/FOODON_03301116	flour (unbleached, enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03301943	http://purl.obolibrary.org/obo/FOODON_03301116	flour (enriched)	flour
http://purl.obolibrary.org/obo/FOODON_03316825	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (wheat and soy)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316838	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (egg, wheat, and soy)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306346	http://purl.obolibrary.org/obo/FOODON_03301004	rigatoni macaroni (enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03305186	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306599	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (oriental-style)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306281	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni noodle-shaped	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306278	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (instant)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306300	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (nonfat milk)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306296	http://purl.obolibrary.org/obo/FOODON_03301004	spinach macaroni	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306310	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (short cut)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306289	http://purl.obolibrary.org/obo/FOODON_03301004	tubeti macaroni	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306301	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (real italian)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306288	http://purl.obolibrary.org/obo/FOODON_03301004	spaghettini macaroni	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306298	http://purl.obolibrary.org/obo/FOODON_03301004	manicotti macaroni	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316813	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (nonfat milk, enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316835	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (egg, vegetable, enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316819	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (vegetable, enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03306304	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (egg)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316829	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (egg, enriched)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03303924	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni elbow	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316807	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (milk)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316822	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (whole wheat)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316832	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (egg, vegetable)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03307945	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (corn, soy and wheat)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03303925	http://purl.obolibrary.org/obo/FOODON_03301004	macaroni (long)	macaroni pasta
http://purl.obolibrary.org/obo/FOODON_03316837	http://purl.obolibrary.org/obo/FOODON_03316834	vermicelli (egg, vegetable, enriched)	vermicelli (egg, vegetable)
http://purl.obolibrary.org/obo/FOODON_03316805	http://purl.obolibrary.org/obo/FOODON_03316802	vermicelli (enriched with fortified protein)	vermicelli (enriched)
http://purl.obolibrary.org/obo/FOODON_03316812	http://purl.obolibrary.org/obo/FOODON_03316809	vermicelli (nonfat milk)	vermicelli (milk)
http://purl.obolibrary.org/obo/FOODON_03316821	http://purl.obolibrary.org/obo/FOODON_03316818	vermicelli vegetable (enriched)	vermicelli (vegetable)
http://purl.obolibrary.org/obo/FOODON_03316831	http://purl.obolibrary.org/obo/FOODON_03316828	vermicelli (egg, enriched)	vermicelli (egg)
http://purl.obolibrary.org/obo/FOODON_03310708	http://purl.obolibrary.org/obo/FOODON_00002940	noodle (chinese, instant)	instant noodle
http://purl.obolibrary.org/obo/FOODON_00003273	http://purl.obolibrary.org/obo/FOODON_03301006	spätzle	noodle (egg)
http://purl.obolibrary.org/obo/FOODON_03306953	http://purl.obolibrary.org/obo/FOODON_03301006	barley egg noodle	noodle (egg)
http://purl.obolibrary.org/obo/FOODON_03315509	http://purl.obolibrary.org/obo/FOODON_03315540	cereal flakes for infants or young children	cereal flakes
http://purl.obolibrary.org/obo/FOODON_03311129	http://purl.obolibrary.org/obo/FOODON_03310806	oatmeal (cooked, not drained)	oatmeal (cooked)
http://purl.obolibrary.org/obo/FOODON_03315167	http://purl.obolibrary.org/obo/FOODON_03307152	rice (precooked, instant)	rice (instant)
http://purl.obolibrary.org/obo/FOODON_03304471	http://purl.obolibrary.org/obo/FOODON_03311818	white rice (beef-flavored)	white rice food product
http://purl.obolibrary.org/obo/FOODON_03311121	http://purl.obolibrary.org/obo/FOODON_03311818	white rice (raw)	white rice food product
http://purl.obolibrary.org/obo/FOODON_03315167	http://purl.obolibrary.org/obo/FOODON_03304556	rice (precooked, instant)	rice (precooked)
http://purl.obolibrary.org/obo/FOODON_03307157	http://purl.obolibrary.org/obo/FOODON_03301136	brown rice (enriched, precooked)	brown rice food product
http://purl.obolibrary.org/obo/FOODON_03307902	http://purl.obolibrary.org/obo/FOODON_03301136	brown rice (enriched)	brown rice food product
http://purl.obolibrary.org/obo/FOODON_03311481	http://purl.obolibrary.org/obo/FOODON_03301136	brown rice cream (food product)	brown rice food product
http://purl.obolibrary.org/obo/FOODON_03304880	http://purl.obolibrary.org/obo/FOODON_03307879	melon seed (dried)	melon seed
http://purl.obolibrary.org/obo/FOODON_00002433	http://purl.obolibrary.org/obo/FOODON_00001154	citron melon food product	citrullus lanatus fruit food product
http://purl.obolibrary.org/obo/FOODON_00002343	http://purl.obolibrary.org/obo/FOODON_00001154	watermelon food product	citrullus lanatus fruit food product
http://purl.obolibrary.org/obo/FOODON_00001288	http://purl.obolibrary.org/obo/FOODON_00001153	cantaloupe fruit food product	round melon (cucumis melo) fruit food product
http://purl.obolibrary.org/obo/FOODON_03307550	http://purl.obolibrary.org/obo/FOODON_03301126	applesauce (canned)	applesauce
http://purl.obolibrary.org/obo/FOODON_03304278	http://purl.obolibrary.org/obo/FOODON_03301126	applesauce (instant)	applesauce
http://purl.obolibrary.org/obo/FOODON_03317119	http://purl.obolibrary.org/obo/FOODON_0002000	apple (raw, peeled)	apple (peeled)
http://purl.obolibrary.org/obo/FOODON_03317122	http://purl.obolibrary.org/obo/FOODON_0002000	apple (peeled, blanched, frozen)	apple (peeled)
http://purl.obolibrary.org/obo/FOODON_03317121	http://purl.obolibrary.org/obo/FOODON_0002000	apple (peeled, frozen)	apple (peeled)
http://purl.obolibrary.org/obo/FOODON_00002480	http://purl.obolibrary.org/obo/FOODON_0002000	apple (peeled, blanched)	apple (peeled)
http://purl.obolibrary.org/obo/FOODON_03307012	http://purl.obolibrary.org/obo/FOODON_03301611	pear (pieces, canned)	pear (canned)
http://purl.obolibrary.org/obo/FOODON_03305181	http://purl.obolibrary.org/obo/FOODON_03301611	pear (halves, canned)	pear (canned)
http://purl.obolibrary.org/obo/FOODON_03307016	http://purl.obolibrary.org/obo/FOODON_03301611	pear (baked, canned)	pear (canned)
http://purl.obolibrary.org/obo/FOODON_03303841	http://purl.obolibrary.org/obo/FOODON_03301611	pear (in fruit juice, canned)	pear (canned)
http://purl.obolibrary.org/obo/FOODON_03316799	http://purl.obolibrary.org/obo/FOODON_03301611	pear (artificially sweetened, canned)	pear (canned)
http://purl.obolibrary.org/obo/FOODON_03307447	http://purl.obolibrary.org/obo/FOODON_03315873	chili pod (raw)	chili pepper
http://purl.obolibrary.org/obo/FOODON_03302033	http://purl.obolibrary.org/obo/FOODON_03315873	chili pepper (raw)	chili pepper
http://purl.obolibrary.org/obo/FOODON_03302554	http://purl.obolibrary.org/obo/FOODON_03315873	chili pepper (dried)	chili pepper
http://purl.obolibrary.org/obo/FOODON_03311515	http://purl.obolibrary.org/obo/FOODON_00001976	jalapeno pepper (green)	jalapeno pepper food product
http://purl.obolibrary.org/obo/FOODON_03303439	http://purl.obolibrary.org/obo/FOODON_00001976	jalapeno pepper (canned)	jalapeno pepper food product
http://purl.obolibrary.org/obo/FOODON_00002563	http://purl.obolibrary.org/obo/FOODON_00001976	chipotle	jalapeno pepper food product
http://purl.obolibrary.org/obo/FOODON_00002995	http://purl.obolibrary.org/obo/FOODON_00002994	ancho powder	ancho pepper
http://purl.obolibrary.org/obo/FOODON_03301382	http://purl.obolibrary.org/obo/FOODON_00002191	sweet red bell pepper (canned)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03315874	http://purl.obolibrary.org/obo/FOODON_00002191	red bell pepper (whole, raw)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03310797	http://purl.obolibrary.org/obo/FOODON_00002191	red bell pepper (dried)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03308489	http://purl.obolibrary.org/obo/FOODON_00002191	sweet red bell pepper (strips, canned)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03306723	http://purl.obolibrary.org/obo/FOODON_00002191	sweet red bell pepper (peeled, canned)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03306732	http://purl.obolibrary.org/obo/FOODON_00002191	sweet red bell pepper (whole, raw)	red bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03302934	http://purl.obolibrary.org/obo/FOODON_00001935	sweet green pepper (canned)	green bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03311683	http://purl.obolibrary.org/obo/FOODON_00001935	sweet green pepper (freeze-dried)	green bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03306726	http://purl.obolibrary.org/obo/FOODON_00001935	sweet green pepper (whole, raw)	green bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03308491	http://purl.obolibrary.org/obo/FOODON_00001935	sweet green pepper (sliced, canned)	green bell pepper food product
http://purl.obolibrary.org/obo/FOODON_03301268	http://purl.obolibrary.org/obo/FOODON_00003025	black olive (whole, raw)	black olive (whole)
http://purl.obolibrary.org/obo/FOODON_03301268	http://purl.obolibrary.org/obo/FOODON_03301260	black olive (whole, raw)	olive (whole, raw)
http://purl.obolibrary.org/obo/FOODON_03309596	http://purl.obolibrary.org/obo/FOODON_03310107	yellow summer squash (whole, raw)	summer squash (whole, raw)
http://purl.obolibrary.org/obo/FOODON_03304407	http://purl.obolibrary.org/obo/FOODON_00001743	peach (clingstone, artificially sweetened)	clingstone peach food product
http://purl.obolibrary.org/obo/FOODON_03307350	http://purl.obolibrary.org/obo/FOODON_00001743	peach (clingstone, diced, canned)	clingstone peach food product
http://purl.obolibrary.org/obo/FOODON_03301273	http://purl.obolibrary.org/obo/FOODON_00001743	peach (clingstone, canned)	clingstone peach food product
http://purl.obolibrary.org/obo/FOODON_03301281	http://purl.obolibrary.org/obo/FOODON_03316905	prune (pitted, uncooked, dehydrated)	prune (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03301282	http://purl.obolibrary.org/obo/FOODON_03316905	prune (pitted, dehydrated)	prune (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03307090	http://purl.obolibrary.org/obo/FOODON_03316905	prune (pitted, canned)	prune (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03301721	http://purl.obolibrary.org/obo/FOODON_03316905	prune (whole, dehydrated)	prune (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03307089	http://purl.obolibrary.org/obo/FOODON_03316905	prune (whole, cooked)	prune (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03302876	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, skin off, salted, partially defatted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03309827	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, skin off, salted, roasted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03310684	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, roasted, skin off)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03306912	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, blanched)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03309538	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, skin off, salted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03306905	http://purl.obolibrary.org/obo/FOODON_03301352	virginia peanut (whole, skin off, salted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03306900	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, skin off, seasoned, partially defatted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03306871	http://purl.obolibrary.org/obo/FOODON_03301352	peanut (whole, skin off, partially defatted)	peanut (whole, skin off)
http://purl.obolibrary.org/obo/FOODON_03311833	http://purl.obolibrary.org/obo/FOODON_03306901	spanish peanut (whole, roasted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03311835	http://purl.obolibrary.org/obo/FOODON_03306901	virginia peanut (whole, roasted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03306874	http://purl.obolibrary.org/obo/FOODON_03306901	peanut (whole, roasted, partially defatted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03306902	http://purl.obolibrary.org/obo/FOODON_03306901	peanut (whole, oil-roasted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03310989	http://purl.obolibrary.org/obo/FOODON_03306901	cocktail peanut (whole, coated, roasted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03306859	http://purl.obolibrary.org/obo/FOODON_03306901	peanut (whole, dry roasted)	peanut (whole, roasted)
http://purl.obolibrary.org/obo/FOODON_03310471	http://purl.obolibrary.org/obo/FOODON_03301320	peanut meal (ammoniated)	peanut meal
http://purl.obolibrary.org/obo/FOODON_03309839	http://purl.obolibrary.org/obo/FOODON_03301320	peanut meal (raw)	peanut meal
http://purl.obolibrary.org/obo/FOODON_03309838	http://purl.obolibrary.org/obo/FOODON_03301320	peanut meal (deoiled)	peanut meal
http://purl.obolibrary.org/obo/FOODON_03306869	http://purl.obolibrary.org/obo/FOODON_03306867	peanut butter with smoky crisps	peanut butter
http://purl.obolibrary.org/obo/FOODON_03315358	http://purl.obolibrary.org/obo/FOODON_03306867	peanut butter (processed)	peanut butter
http://purl.obolibrary.org/obo/FOODON_03306863	http://purl.obolibrary.org/obo/FOODON_03306867	peanut butter with yeast	peanut butter
